,Date,High,Low,Open,Close,Volume,Adj Close,daily_return
0,2020-01-02,49.25,46.630001068115234,46.86000061035156,49.09999847412109,80331100,49.09999847412109,
1,2020-01-03,49.38999938964844,47.540000915527344,48.02999877929688,48.59999847412109,73127400,48.59999847412109,-0.010183299705468052
2,2020-01-06,48.86000061035156,47.86000061035156,48.02000045776367,48.38999938964844,47934900,48.38999938964844,-0.004320968951973758
3,2020-01-07,49.38999938964844,48.040000915527344,49.34999847412109,48.25,58061400,48.25,-0.0028931471670650133
4,2020-01-08,48.29999923706055,47.13999938964844,47.84999847412109,47.83000183105469,53767000,47.83000183105469,-0.008704625263115329
5,2020-01-09,49.959999084472656,48.38999938964844,48.93999862670898,48.970001220703125,76512800,48.970001220703125,0.023834399874688383
6,2020-01-10,49.290000915527344,48.0,49.2599983215332,48.16999816894531,44133700,48.16999816894531,-0.01633659448265634
7,2020-01-13,48.86000061035156,48.2400016784668,48.65999984741211,48.75,34266800,48.75,0.012040727695701081
8,2020-01-14,49.040000915527344,47.90999984741211,48.63999938964844,48.209999084472656,38563200,48.209999084472656,-0.011076941856971168
9,2020-01-15,49.08000183105469,48.119998931884766,48.22999954223633,48.54999923706055,40199900,48.54999923706055,0.007052482037847474
10,2020-01-16,50.310001373291016,48.9900016784668,49.16999816894531,49.77000045776367,58898900,49.77000045776367,0.02512875880277754
11,2020-01-17,51.04999923706055,49.900001525878906,50.20000076293945,50.93000030517578,57722500,50.93000030517578,0.02330720990040014
12,2020-01-21,51.810001373291016,50.70000076293945,50.959999084472656,51.04999923706055,49095000,51.04999923706055,0.0023561541560126464
13,2020-01-22,51.880001068115234,51.20000076293945,51.630001068115234,51.43000030517578,40772200,51.43000030517578,0.00744370369822378
14,2020-01-23,51.75,50.7400016784668,51.34000015258789,51.709999084472656,40135400,51.709999084472656,0.005444269446537309
15,2020-01-24,52.810001373291016,49.470001220703125,52.27999877929688,50.34999847412109,80004900,50.34999847412109,-0.026300534411727527
16,2020-01-27,49.790000915527344,47.900001525878906,48.45000076293945,49.2599983215332,48878600,49.2599983215332,-0.021648464461188066
17,2020-01-28,50.84999847412109,49.47999954223633,50.02999877929688,50.52999877929688,62343800,50.52999877929688,0.025781577365757258
18,2020-01-29,48.06999969482422,46.09999847412109,47.84000015258789,47.5099983215332,112349900,47.5099983215332,-0.05976648586425515
19,2020-01-30,48.810001373291016,46.130001068115234,46.4900016784668,48.77999877929688,70460200,48.77999877929688,0.02673122506064307
20,2020-01-31,48.58000183105469,46.790000915527344,48.400001525878906,47.0,60322400,47.0,-0.036490340792143416
21,2020-02-03,48.09999847412109,46.22999954223633,46.400001525878906,48.02000045776367,46983500,48.02000045776367,0.021702137399226995
22,2020-02-04,49.75,48.61000061035156,49.209999084472656,49.45000076293945,46302100,49.45000076293945,0.029779264713534204
23,2020-02-05,50.41999816894531,49.310001373291016,50.290000915527344,49.84000015258789,42737100,49.84000015258789,0.007886741832787258
24,2020-02-06,49.38999938964844,47.630001068115234,48.79999923706055,49.31999969482422,48670600,49.31999969482422,-0.010433395990603223
25,2020-02-07,50.66999816894531,48.63999938964844,48.90999984741211,49.72999954223633,53107600,49.72999954223633,0.008313054540735054
26,2020-02-10,52.29999923706055,49.34999847412109,49.470001220703125,52.2599983215332,60971700,52.2599983215332,0.05087469942862377
27,2020-02-11,54.47999954223633,52.90999984741211,53.220001220703125,53.79999923706055,74719100,53.79999923706055,0.02946806285856307
28,2020-02-12,54.84999847412109,53.52999877929688,54.52999877929688,53.88999938964844,45994900,53.88999938964844,0.0016728653134607807
29,2020-02-13,55.02999877929688,53.34000015258789,53.43000030517578,54.52999877929688,51640000,54.52999877929688,0.011876032601540132
30,2020-02-14,55.400001525878906,54.560001373291016,55.18999862670898,55.310001373291016,52365400,55.310001373291016,0.014304100705211598
31,2020-02-18,58.130001068115234,54.84000015258789,54.93999862670898,56.88999938964844,70133200,56.88999938964844,0.028566226308582188
32,2020-02-19,59.27000045776367,57.5099983215332,57.9900016784668,58.900001525878906,58597300,58.900001525878906,0.03533137911399242
33,2020-02-20,59.02000045776367,56.150001525878906,58.43999862670898,57.27000045776367,74203400,57.27000045776367,-0.027674041186553477
34,2020-02-21,56.79999923706055,52.88999938964844,56.709999084472656,53.27999877929688,88271100,53.27999877929688,-0.06967001303604659
35,2020-02-24,50.27999877929688,47.4900016784668,48.18000030517578,49.119998931884766,86624100,49.119998931884766,-0.07807807700304559
36,2020-02-25,51.2400016784668,47.119998931884766,51.13999938964844,47.56999969482422,88699400,47.56999969482422,-0.03155535974685075
37,2020-02-26,49.290000915527344,47.06999969482422,47.70000076293945,47.4900016784668,86378400,47.4900016784668,-0.001681690495493604
38,2020-02-27,46.2400016784668,42.209999084472656,45.380001068115234,44.0099983215332,106416200,44.0099983215332,-0.07327865306249337
39,2020-02-28,46.150001525878906,41.040000915527344,41.36000061035156,45.47999954223633,100331800,45.47999954223633,0.03340152866999513
40,2020-03-02,47.68000030517578,44.65999984741211,47.41999816894531,47.459999084472656,102324700,47.459999084472656,0.04353561042579912
41,2020-03-03,50.20000076293945,45.66999816894531,49.02999877929688,46.75,141972300,46.75,-0.014959947285480335
42,2020-03-04,50.13999938964844,47.209999084472656,48.25,50.11000061035156,93311800,50.11000061035156,0.07187167080965917
43,2020-03-05,49.720001220703125,47.5099983215332,48.68000030517578,48.11000061035156,98302700,48.11000061035156,-0.03991219268887514
44,2020-03-06,49.540000915527344,46.7400016784668,49.43999862670898,48.59000015258789,124590900,48.59000015258789,0.009977126089103505
45,2020-03-09,46.34000015258789,42.5099983215332,43.02999877929688,43.27000045776367,80859800,43.27000045776367,-0.10948754225391533
46,2020-03-10,45.43999862670898,43.09999847412109,45.40999984741211,45.380001068115234,76228200,45.380001068115234,0.04876359112616968
47,2020-03-11,45.970001220703125,43.79999923706055,44.18999862670898,45.70000076293945,101601100,45.70000076293945,0.007051557675018527
48,2020-03-12,42.5,39.0,42.0,39.0099983215332,107461500,39.0099983215332,-0.14638954769627766
49,2020-03-13,43.90999984741211,39.59999847412109,42.20000076293945,43.900001525878906,86689700,43.900001525878906,0.12535256125982608
50,2020-03-16,43.369998931884766,38.5099983215332,39.08000183105469,38.709999084472656,84545900,38.709999084472656,-0.11822328612783217
51,2020-03-17,42.880001068115234,38.29999923706055,40.18999862670898,41.880001068115234,92741900,41.880001068115234,0.08189103742226966
52,2020-03-18,41.95000076293945,36.75,39.540000915527344,39.119998931884766,106949300,39.119998931884766,-0.06590262812413727
53,2020-03-19,41.70000076293945,37.68999862670898,39.560001373291016,39.81999969482422,88939000,39.81999969482422,0.017893680522800715
54,2020-03-20,42.47999954223633,39.58000183105469,41.5099983215332,39.61000061035156,106859500,39.61000061035156,-0.005273708841839864
55,2020-03-23,42.31999969482422,38.95000076293945,40.619998931884766,41.63999938964844,101704700,41.63999938964844,0.05124965281536409
56,2020-03-24,46.810001373291016,43.9900016784668,44.040000915527344,46.220001220703125,106794200,46.220001220703125,0.10999043943774067
57,2020-03-25,47.880001068115234,44.43000030517578,46.790000915527344,44.630001068115234,93760400,44.630001068115234,-0.034400694733770165
58,2020-03-26,47.5,45.400001525878906,45.77999877929688,47.5,73680200,47.5,0.06430649480613981
59,2020-03-27,47.97999954223633,45.900001525878906,46.31999969482422,46.58000183105469,74599200,46.58000183105469,-0.01936838250411188
60,2020-03-30,48.459999084472656,46.65999984741211,47.2400016784668,47.86000061035156,68486600,47.86000061035156,0.027479577693865664
61,2020-03-31,48.52999877929688,45.15999984741211,47.93000030517578,45.47999954223633,83483700,45.47999954223633,-0.04972839610872193
62,2020-04-01,46.84999847412109,43.15999984741211,44.18000030517578,43.65999984741211,92083100,43.65999984741211,-0.04001758384219034
63,2020-04-02,45.27999877929688,43.09999847412109,43.400001525878906,44.4900016784668,79024100,44.4900016784668,0.019010577965081765
64,2020-04-03,44.84000015258789,41.70000076293945,44.29999923706055,42.59000015258789,79335000,42.59000015258789,-0.04270625880417778
65,2020-04-06,47.58000183105469,44.060001373291016,44.29999923706055,47.52000045776367,82294000,47.52000045776367,0.11575487878640489
66,2020-04-07,49.650001525878906,46.68000030517578,48.959999084472656,47.560001373291016,102098700,47.560001373291016,0.000841770099789807
67,2020-04-08,49.0,47.61000061035156,48.06999969482422,48.790000915527344,64930800,48.790000915527344,0.025862058593780324
68,2020-04-09,50.25,47.720001220703125,49.650001525878906,48.380001068115234,80270100,48.380001068115234,-0.008403358059409838
69,2020-04-13,51.06999969482422,48.22999954223633,48.470001220703125,50.93999862670898,64290100,50.93999862670898,0.05291437581800529
70,2020-04-14,55.13999938964844,52.11000061035156,52.2400016784668,54.93000030517578,85306800,54.93000030517578,0.07832747911333393
71,2020-04-15,55.56999969482422,53.40999984741211,53.72999954223633,54.9900016784668,83814000,54.9900016784668,0.0010923242846834214
72,2020-04-16,58.08000183105469,55.630001068115234,55.959999084472656,56.95000076293945,103106500,56.95000076293945,0.035642826416573126
73,2020-04-17,57.7599983215332,55.54999923706055,57.34999847412109,56.59999847412109,76908800,56.59999847412109,-0.006145781986470755
74,2020-04-20,58.630001068115234,55.84999847412109,55.97999954223633,56.970001220703125,72367300,56.970001220703125,0.006537151175917577
75,2020-04-21,57.72999954223633,51.40999984741211,56.900001525878906,52.91999816894531,123906400,52.91999816894531,-0.071090099437913
76,2020-04-22,56.150001525878906,54.34000015258789,54.90999984741211,55.91999816894531,63041600,55.91999816894531,0.056689344365103755
77,2020-04-23,57.290000915527344,55.63999938964844,56.650001525878906,55.900001525878906,69662700,55.900001525878906,-0.0003575937718379718
78,2020-04-24,56.77999877929688,54.41999816894531,55.09999847412109,56.18000030517578,72761000,56.18000030517578,0.005008922569836649
79,2020-04-27,58.0,56.25,57.43999862670898,56.4900016784668,62568100,56.4900016784668,0.005518002342596251
80,2020-04-28,57.34999847412109,55.29999923706055,57.15999984741211,55.5099983215332,80501800,55.5099983215332,-0.01734826213161822
81,2020-04-29,54.86000061035156,52.7400016784668,54.52999877929688,53.65999984741211,110800900,53.65999984741211,-0.03332730192865907
82,2020-04-30,54.290000915527344,52.02999877929688,53.43000030517578,52.38999938964844,65543900,52.38999938964844,-0.0236675449380368
83,2020-05-01,51.95000076293945,49.09000015258789,51.06999969482422,49.880001068115234,69562700,49.880001068115234,-0.04790987499093469
84,2020-05-04,52.61000061035156,49.72999954223633,49.81999969482422,52.560001373291016,62590600,52.560001373291016,0.05372895444641279
85,2020-05-05,53.5099983215332,51.290000915527344,53.43000030517578,52.18999862670898,56560500,52.18999862670898,-0.007039625892590995
86,2020-05-06,53.310001373291016,51.880001068115234,52.41999816894531,52.15999984741211,48138100,52.15999984741211,-0.0005747993885080183
87,2020-05-07,52.970001220703125,51.619998931884766,52.93000030517578,51.95000076293945,48956600,51.95000076293945,-0.004026056079121654
88,2020-05-08,53.27000045776367,51.810001373291016,52.150001525878906,53.18999862670898,40686100,53.18999862670898,0.023869063437129467
89,2020-05-11,55.88999938964844,52.75,52.900001525878906,55.7400016784668,68746400,55.7400016784668,0.04794140097001898
90,2020-05-12,56.58000183105469,53.75,56.209999084472656,53.7599983215332,55631100,53.7599983215332,-0.03552212589362913
91,2020-05-13,55.220001220703125,51.29999923706055,54.040000915527344,52.18000030517578,76824700,52.18000030517578,-0.029389844971862034
92,2020-05-14,54.540000915527344,51.61000061035156,52.09999847412109,54.5099983215332,73814000,54.5099983215332,0.0446530855256877
93,2020-05-15,54.43999862670898,52.86000061035156,53.31999969482422,54.20000076293945,66950900,54.20000076293945,-0.005686985289656277
94,2020-05-18,55.25,54.2400016784668,54.97999954223633,54.59000015258789,48569200,54.59000015258789,0.00719556059333315
95,2020-05-19,56.72999954223633,54.36000061035156,54.38999938964844,55.470001220703125,60388500,55.470001220703125,0.01612018805010962
96,2020-05-20,56.97999954223633,55.630001068115234,56.54999923706055,56.38999938964844,50888200,56.38999938964844,0.016585508359461487
97,2020-05-21,56.720001220703125,54.61000061035156,56.68000030517578,54.650001525878906,48496100,54.650001525878906,-0.030856497297443553
98,2020-05-22,55.369998931884766,53.77999877929688,54.77000045776367,55.16999816894531,43524100,55.16999816894531,0.009515034374155906
99,2020-05-26,56.08000183105469,53.02000045776367,56.0099983215332,53.18999862670898,51618900,53.18999862670898,-0.035889063040623004
100,2020-05-27,53.27999877929688,49.09000015258789,53.27000045776367,52.7400016784668,102414500,52.7400016784668,-0.008460179730409245
101,2020-05-28,53.540000915527344,51.25,52.25,51.7400016784668,53670200,51.7400016784668,-0.018960939859209214
102,2020-05-29,53.79999923706055,51.84999847412109,52.06999969482422,53.79999923706055,64666700,53.79999923706055,0.039814408422237824
103,2020-06-01,54.11000061035156,52.88999938964844,53.310001373291016,53.630001068115234,36864400,53.630001068115234,-0.0031598173114509853
104,2020-06-02,53.56999969482422,52.0099983215332,53.45000076293945,53.540000915527344,42855200,53.540000915527344,-0.0016781680178149516
105,2020-06-03,53.650001525878906,52.33000183105469,53.59999847412109,52.72999954223633,46765300,52.72999954223633,-0.01512890099813402
106,2020-06-04,53.7400016784668,52.20000076293945,52.59000015258789,52.630001068115234,44869100,52.630001068115234,-0.0018964247105861531
107,2020-06-05,53.56999969482422,52.08000183105469,52.9900016784668,53.09999847412109,53908300,53.09999847412109,0.008930218439432869
108,2020-06-08,53.34999847412109,52.2599983215332,53.29999923706055,52.970001220703125,39681700,52.970001220703125,-0.0024481592684285625
109,2020-06-09,56.459999084472656,52.720001220703125,52.95000076293945,56.38999938964844,79919100,56.38999938964844,0.0645648119715092
110,2020-06-10,59.0,57.02999877929688,57.20000076293945,57.43999862670898,78719400,57.43999862670898,0.018620309424108417
111,2020-06-11,56.68000030517578,52.79999923706055,55.93999862670898,52.83000183105469,78715400,52.83000183105469,-0.08025760629998846
112,2020-06-12,55.59999847412109,52.11000061035156,55.0099983215332,53.5,71189100,53.5,0.012682153051743361
113,2020-06-15,54.72999954223633,52.40999984741211,52.58000183105469,54.68000030517578,56740700,54.68000030517578,0.02205608047057539
114,2020-06-16,56.06999969482422,53.59000015258789,55.720001220703125,54.459999084472656,50949700,54.459999084472656,-0.004023431226687468
115,2020-06-17,55.81999969482422,54.29999923706055,54.790000915527344,54.54999923706055,45146500,54.54999923706055,0.0016525918858039113
116,2020-06-18,55.119998931884766,53.650001525878906,54.619998931884766,54.040000915527344,40354700,54.040000915527344,-0.00934919025968961
117,2020-06-19,55.459999084472656,53.81999969482422,54.40999984741211,54.22999954223633,52801500,54.22999954223633,0.003515888665619693
118,2020-06-22,55.16999816894531,53.7400016784668,54.66999816894531,54.7599983215332,44704800,54.7599983215332,0.009773165844932263
119,2020-06-23,55.369998931884766,53.869998931884766,55.04999923706055,53.9900016784668,48089000,53.9900016784668,-0.014061297784291993
120,2020-06-24,54.7400016784668,51.91999816894531,53.93999862670898,52.38999938964844,53535500,52.38999938964844,-0.02963515908643688
121,2020-06-25,52.70000076293945,50.540000915527344,52.560001373291016,51.93000030517578,51129600,51.93000030517578,-0.00878028421133259
122,2020-06-26,51.95000076293945,49.45000076293945,51.84999847412109,50.09999847412109,65485700,50.09999847412109,-0.03523978086463253
123,2020-06-29,50.27999877929688,48.41999816894531,50.150001525878906,50.27999877929688,49905800,50.27999877929688,0.0035928205720161532
124,2020-06-30,52.77000045776367,50.81999969482422,51.15999984741211,52.61000061035156,42275700,52.61000061035156,0.04634053078008571
125,2020-07-01,52.869998931884766,51.59999847412109,52.630001068115234,52.58000183105469,32370900,52.58000183105469,-0.0005702105863685247
126,2020-07-02,53.18999862670898,52.04999923706055,53.02999877929688,52.34000015258789,29081400,52.34000015258789,-0.004564504946917847
127,2020-07-06,53.52000045776367,52.33000183105469,52.900001525878906,53.400001525878906,36769400,53.400001525878906,0.020252223351180154
128,2020-07-07,54.16999816894531,52.86000061035156,53.27999877929688,52.93000030517578,32153100,52.93000030517578,-0.008801520735450707
129,2020-07-08,53.470001220703125,52.06999969482422,53.0099983215332,53.43000030517578,35608300,53.43000030517578,0.009446438638148091
130,2020-07-09,57.58000183105469,53.310001373291016,53.52000045776367,57.2599983215332,87216300,57.2599983215332,0.07168253779677425
131,2020-07-10,58.150001525878906,55.5099983215332,57.540000915527344,55.880001068115234,59839700,55.880001068115234,-0.02410054652235305
132,2020-07-13,58.34999847412109,53.380001068115234,56.68000030517578,53.59000015258789,57741800,53.59000015258789,-0.04098068847092429
133,2020-07-14,54.86000061035156,52.2599983215332,53.29999923706055,54.720001220703125,54890100,54.720001220703125,0.021086043383051978
134,2020-07-15,55.369998931884766,53.59000015258789,54.959999084472656,55.34000015258789,42360300,55.34000015258789,0.011330389584315093
135,2020-07-16,55.150001525878906,53.7400016784668,54.68000030517578,54.91999816894531,36887100,54.91999816894531,-0.007589482878288978
136,2020-07-17,55.810001373291016,54.68000030517578,55.310001373291016,55.040000915527344,34710400,55.040000915527344,0.0021850464417876303
137,2020-07-20,57.52999877929688,54.83000183105469,55.22999954223633,57.459999084472656,45034300,57.459999084472656,0.04396798925674816
138,2020-07-21,58.5,56.31999969482422,57.810001373291016,57.0,44741000,57.0,-0.008005553285798106
139,2020-07-22,62.0,56.970001220703125,57.06999969482422,61.790000915527344,135159400,61.790000915527344,0.08403510378118151
140,2020-07-23,62.33000183105469,58.630001068115234,61.630001068115234,59.56999969482422,106829100,59.56999969482422,-0.0359281629359105
141,2020-07-24,69.94000244140625,64.05000305175781,64.18000030517578,69.4000015258789,205314500,69.4000015258789,0.1650159792078827
142,2020-07-27,71.62999725341797,67.79000091552734,69.27999877929688,68.97000122070312,107918100,68.97000122070312,-0.006195969678983837
143,2020-07-28,69.80000305175781,67.0199966430664,68.0999984741211,67.61000061035156,94181400,67.61000061035156,-0.019718726783831353
144,2020-07-29,77.19000244140625,73.9000015258789,75.5,76.08999633789062,132969700,76.08999633789062,0.12542516862868824
145,2020-07-30,78.95999908447266,75.06999969482422,75.37000274658203,78.19999694824219,80286900,78.19999694824219,0.027730328714720143
146,2020-07-31,78.95999908447266,75.36000061035156,78.66999816894531,77.43000030517578,71621600,77.43000030517578,-0.00984650477129867
